ID,Name,Location,Description,Image,Categories,Category,Favourited By,Website,Category Search Index,Sustainability Criteria,Created,Updated
574,Saravanaa Bhavan,"131 King St, Melbourne VIC 3000, Australia","Indian Vegetarian Restaurant. Head here for Dosas, Curries, Thalis & Combos","{'url':'7cf80300a07d4c18047e36eb31c9862b3c84820e750b88221a44f285d4b50fe0.jpeg','size':12787,'width':259,'height':194,'filename':'saravanaa.jpeg','metadata':{'width':259,'height':194,'blurHash':'eNL:Z7_L5SH@-oIAVrW=xb-o9GD+%OjwjD.7R:w1NbR*tKjDnioztQ','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.saravanaabhavan.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.925Z,2024-10-28T09:46:31.925Z
573,Chai 'N' Chilli,"181/183 King St, Melbourne VIC 3000, Australia","Chai n chilli, a completely vegeterian restaurant and the first Maharashtrian Restaurant in Melbourne serving authentic Mumbai Vada paav, Misal Paav,Bombay Grilled Sandwich etc... We also specialise in Maharashtrian desserts like Shrikhand, Amrakhand, Puran Poli and many more like Khoya Gulabjamun, Rabri, Chirote etc...Catering orders are also taken.","{'url':'acb9a5cd2e08e05b5a62d4961739afc663a897c88b49ac3fa8e6ec5f9793fd5e.jpeg','size':10952,'width':306,'height':165,'filename':'chai.jpeg','metadata':{'width':306,'height':165,'blurHash':'eMBf-Y9:R$tRS^XBfzjFWBt8-XM_afo4RjRiWExuR%s=WUbFoeohR%','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://chai-n-chilli.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.920Z,2024-10-28T09:46:31.920Z
572,Green Cup,"593 Chapel St, South Yarra VIC 3141, Australia","Green Cup offers the best Green Smoothies, Super Smoothies, Acai Bowls, Smashed Avo and Raw Snacks in six locations across Melbourne.","{'url':'0105a631bca7e2bfff7569de0f18a97bbdc328a7ace8b195b55d18a51353f60f.jpeg','size':11971,'width':251,'height':201,'filename':'greenCup.jpeg','metadata':{'width':251,'height':201,'blurHash':'eHLDY|t-f9sktQ0J%2bd?Ft7bvxbEgS#E#={xvofeTXmx]v#I[nOic','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://greencup.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.915Z,2024-10-28T09:46:31.915Z
571,Lona Misa,"234 Toorak Rd, South Yarra VIC 3141, Australia","A collaboration with renowned Melbourne chefs Shannon Martinez (Smith & Daughters, Smith & Daughters Deli) and Ian Curley (French Saloon, Kirk’s Wine Bar), Lona Misa is a rebellious renaissance from root to stem, sustainably crafted to be shareable, seasonal and flavourful, Latin fare and bistro dining collide against the norms of the classical medley you know of vegan and vegetarian dining.","{'url':'7f836fb5e91b39df03f9fb6e7b7c45da4ba993e08fb440dcc63d122ef5952974.jpeg','size':12293,'width':300,'height':168,'filename':'lonaMisa.jpeg','metadata':{'width':300,'height':168,'blurHash':'eEC=Vbt7S~oyEMIpR*E2WCkV0}ofxaoL$*xtW;xasoRQ4;RknOWBxt','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://ovolohotels.com/ovolo/south-yarra/lona-misa/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.911Z,2024-10-28T09:46:31.911Z
570,Midori by Tao's,"268 Doncaster Rd, Balwyn North VIC 3104, Australia","GROUND FLOOR SUSHI TRAIN EXPERIENCE Midori by Tao’s, the first 100% vegetarian based sushi train concept in Melbourne. Vegetarians or vegans can also get a toast of traditional Japanese style sushi with our plant based meat options. It’s something you can’t be missed while you are in Melbourne. THE FINE DINING EXPERIENCE Chefs of Midori have been developing this concept for the past years. In line with famous set menu concept, its unique presentation and creativity, diners can choose from an elaborate four-course lunch or five-course dinner consisting of contemporary dishes with Japanese-European sensibilities and flavours.","{'url':'aa55790454f93ab1ae4ab6b89e0910e69e009eff825d274ad33e6a35f231217b.jpeg','size':8459,'width':300,'height':168,'filename':'midori.jpeg','metadata':{'width':300,'height':168,'blurHash':'e98q1-oX0MIJkjIIEK%J?IE0N3NFt5sqR%%Lj=M}s,xtNFnlxbSvRk','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.midoribytaos.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.906Z,2024-10-28T09:46:31.906Z
569,Patsy's,"213 Franklin St, Melbourne VIC 3004, Australia",Patsy's Melbourne is an ode to great wine and vegetarian dining using produce that is grown on our farm & winemakers using regenerative techniques.,"{'url':'5efb60227c29f8a7560f7c2dfce515e5176d170fca2e91976f3801804f985448.jpeg','size':9947,'width':275,'height':183,'filename':'patsys.jpeg','metadata':{'width':275,'height':183,'blurHash':'eDB..U~9xG9aIo?F={IpM|WCemt6IqI;NH^jNGbcNGM|NGj[Rj$%t6','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.patsys.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.901Z,2024-10-28T09:46:31.901Z
568,Funghi e tartufo,"60 Hardware Ln, Melbourne VIC 3000, Australia","Sicilian pizza, pasta and mains in a cosy, converted warehouse restaurant with exposed stone walls.","{'url':'c38cd0efcf2a2d49e9ae9bfedfe520564680949f2ba97c5f7bba8c292097a4b7.jpeg','size':9601,'width':269,'height':187,'filename':'funghi.jpeg','metadata':{'width':269,'height':187,'blurHash':'e68p}t%20LNH9Z~VxaM{M{M{0KR*xuRP%2D%RjWXRj%2t7R*aeayoK','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.funghietartufo.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.896Z,2024-10-28T09:46:31.896Z
567,UNION KIOSK,"10 Howey Pl, Melbourne VIC 3000, Australia","Hole in the wall coffee shop serving vegan jaffles, coffee pastries and sweets in new location 10 Howey Place Melbourne.","{'url':'24f9da92dd15bef77638de747c0f90cb5c0d83997875d139b3e98b0a884e6870.jpeg','size':15469,'width':269,'height':187,'filename':'union.jpeg','metadata':{'width':269,'height':187,'blurHash':'eNHBh~xVjBD$%g~p-or;obo}-p-;M{oye-.8xbIUM{R+%3xvD*NHRj','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://unionkiosk.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.891Z,2024-10-28T09:46:31.891Z
566,Om Vegetarian,"Shop 4-5/227 Collins St, Melbourne VIC 3000, Australia","Best Vegan and Vegetarian restaurant in Melbourne. $7.50 all you can eat Indian Thaali Meal with unlimited naan, curry and rice. A range of ala carte Indian Vegan dining meals and Vegetarian dining meals also available. Famous naan bread is now served with Vegan butter making our Thali meal entirely Vegan.","{'url':'a5735e81134202e833adefd92c0ab324d0b6c887e66566c365a0275354535842.jpeg','size':12394,'width':225,'height':225,'filename':'omveg.jpeg','metadata':{'width':225,'height':225,'blurHash':'eAGa%Y-g#ktRv}IYXB-VJAI=E8E9spt6WT~3xt9|$%xZE1tRr;ogo#','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.omvegetarian.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.887Z,2024-10-28T09:46:31.887Z
565,Zen Arcade,"666 Plenty Rd, Preston VIC 3073, Australia",Spousal cafe to @newdayrisingcafe cafe.,"{'url':'ac60482ebdd320f57686560a7bc00e80c6d1b2371f6adc06fcf3d6713aa3d19e.jpeg','size':14313,'width':225,'height':225,'filename':'zenArcade.jpeg','metadata':{'width':225,'height':225,'blurHash':'eLKKTVxARp-p%1~pQ+xCWCf+t,xbIoWZoz=@RkD*t7jExaNGRit6kC','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.instagram.com/zen.arcade.cafe/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.882Z,2024-10-28T09:46:31.882Z
564,Gopals,"139 Swanston St, Melbourne VIC 3000, Australia","Established, casual buffet restaurant serving European, Indian and Asian meat-free and vegan food.","{'url':'615794f215f79e4763530b2f53abffb75a1feb8b9d7c2ca4cb0c8645e538cb2b.jpeg','size':12290,'width':372,'height':135,'filename':'gopals.jpeg','metadata':{'width':372,'height':135,'blurHash':'efIp;ekW$%a0-6~TxuwcjEs8?Ft7s.xDxD%LX8WroJj?xsbbR+ofWU','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.harekrishnamelbourne.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.877Z,2024-10-28T09:46:31.877Z
563,Crossways Vegetarian and Vegan Restaurant,"147 Swanston St, Melbourne VIC 3000, Australia","40 Years plus and still going strong !! Situated in the heart of Melbourne in Swanston St Crossways provides wholesome, sanctified, vegan/vegetarian lunch & dinner cooked with love and devotion by the Hare Krishna devotees. Each day of the week there is a different menu to add variety to your meal. The daily menu consists of two courses along with a drink – and there is no extra charge for seconds! It’s an all-you-can-eat! Browse our collection of books focusing on spirituality at your leisure. Our staff are always happy to answer any queries on spiritual subjects – so don’t hesitate to ask.","{'url':'9354a18d5e03c292d30d65b7ffb54c083a5630b1931b685cfc721823de20ea56.jpeg','size':14895,'width':259,'height':194,'filename':'crossways.jpeg','metadata':{'width':259,'height':194,'blurHash':'eMEye;V=9GM{oI~oWTM|V?ogITaxozWAofo_jYs;k9oeNHbIbEs-t7','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.harekrishnamelbourne.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.872Z,2024-10-28T09:46:31.872Z
562,Soul Sisters Café,"891 Burke Rd, Camberwell VIC 3124, Australia","Camberwell's haven for plant-based indulgence! Our superfood café serving delicious and healthy Acai Bowls, Smoothies, Juices, Toasties, Salads, Raw Treats and Coffee all meticulously crafted to nourish your body and tantalize your taste buds. NEW salads, pies and sausage rolls to satisfy your lunchtime craving while staying healthy! Gluten-free options are also available. We are also able to cater for most dietary requirements! Find us on the FOODINI app for more info. Embrace a healthier lifestyle without compromising on flavour at Soul Sisters Café Camberwell. Order via Google, UBEREATS, Doordash, Menulog, via our app in the Appstore, or simply come into store! All our menu can be done takeaway and dine in! We welcome all x","{'url':'b816054e0ae27d8e3c7a39ad7b5cb8800af5798fa34607ada249a749387c1189.jpeg','size':8612,'width':224,'height':224,'filename':'soulSisters.jpeg','metadata':{'width':224,'height':224,'blurHash':'eAR.uq~V%2?a%L~WRjM|%2of^*NGoLxtR*^+t7xtM{t7%LWCRkxaRj','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://soulsisterscafe.yoom.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.867Z,2024-10-28T09:46:31.867Z
561,Gong De Lin,"3/264 Swanston St, Melbourne VIC 3000, Australia",Chinese Vegetarian and Vegan Eats,"{'url':'332cd568862ea04a777c15d35e40db28a431304a31a5cd50a05ee47e39eb1e44.jpeg','size':13329,'width':251,'height':201,'filename':'gongDeLin.jpeg','metadata':{'width':251,'height':201,'blurHash':'eHLqOk-o-q~VtR?cr;-UNFaKM^rqxaDhDi-;M{xvt6ROEMWA%2Sit8','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/gongdelin/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.863Z,2024-10-28T09:46:31.863Z
560,Realfoods,"360/418 Swanston St, Melbourne VIC 3000, Australia","Realfoods is a social enterprise cafe run by RUSU staff and student volunteers (RUSU is the RMIT University Student Union). We focus on sustainability and providing ethical, plant-based & healthy food options and fair trade, specialty coffee. We specialise in catering to diverse dietary requirements including: gluten free, vegan, dairy free and halal friendly. Realfoods is located on RMIT City Campus (Building 8, Level 3). Pop by for a coffee sometime!","{'url':'a88256447656896566a5818cc68c07eb2028cff99fa7e2fcb961c1878dce6b00.jpeg','size':10584,'width':294,'height':171,'filename':'realfoods.jpeg','metadata':{'width':294,'height':171,'blurHash':'ecMG2o~9Emxan*oxWBoenPs.E4$%njNdt5f~xWW.WV-9oLnjoLnixD','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://rusu.rmit.edu.au/realfoods,"Cafes & Restaurants, All",,2024-10-28T09:46:31.858Z,2024-10-28T09:46:31.858Z
559,Gloria,"391 Sydney Rd, Brunswick VIC 3056, Australia",Plant based eatery in the heart of Brunswick – Melbourne. Feed your body with kindness. Vegan Eatery our menu offers a diverse array of plant-based creations.,"{'url':'a0435a26d9184df727bb9a4a470c83896ac6f01f7b6b0761edaef34861a16e03.jpeg','size':11661,'width':249,'height':202,'filename':'gloria.jpeg','metadata':{'width':249,'height':202,'blurHash':'eJINwG-?~B-rTH?GxuSvt7xH4poaE4xtoMD%WBM|kCxv+]Rn%MRkoe','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://gloriaplantbased.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.854Z,2024-10-28T09:46:31.854Z
558,Kevabs,"89 Sydney Rd, Brunswick VIC 3056, Australia",Australias first all vegan kebab shop.,"{'url':'c1799528f203a658d52ae593db385b430100a063f50ef32ef0f77df69d5d78a7.jpeg','size':14593,'width':251,'height':201,'filename':'kevabs.jpeg','metadata':{'width':251,'height':201,'blurHash':'e9L:Mx]%^,s.Vx-o~pS1-,sCPWniAKaKnU~Vx[9^=tx]nS%f%f-TIV','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/kevabsbrunswick,"Cafes & Restaurants, All",,2024-10-28T09:46:31.849Z,2024-10-28T09:46:31.849Z
557,Paradisescape,"51 Sydney Rd, Brunswick VIC 3056, Australia","Paradisescape, opened in November 2021, the temple of vegan heaven located at the heart of Sydney Road, Brunswick. As pioneers of plant-based dining, we invite you to embark on a culinary journey unlike any other. At Paradisescape, we believe in the boundless potential of plant-based cuisine. Our extensive fusion menu celebrates the diverse flavours of the world, reimagined through a vegan lens. We are more than just a restaurant; we are advocates for the planet and all its inhabitants. By choosing plant-based options, we are advocates for the planet and all its inhabitants. Our mission is simple: to spread peace one plate at a time. ""If not me, who? If not now, when?"" Go Vegan, spread Peace! 🌱💚","{'url':'1dd53a8cb1edbe4b54cce168e5e62437353683e09978c8caa0a881a95c008b7f.jpeg','size':13233,'width':224,'height':225,'filename':'para.jpeg','metadata':{'width':224,'height':225,'blurHash':'eCE.qS=_H;TCN0MMM{$,RqD*1}57k;l9r=%gRP-A?Fsl?bM|M|n+Io','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.paradisescape.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.845Z,2024-10-28T09:46:31.845Z
556,I Should Be Souvlaki,"68 Sydney Rd, Brunswick VIC 3056, Australia","100% vegan canteen kitchen inside The Bergy Seltzer, serving up souvlaki, southern fried tenders, salt & pepper calamari and more.","{'url':'1f2fa4d05a42f21465ae44e4b369a3079019f97c1785f2d4f5e718034ff5b152.jpeg','size':9021,'width':275,'height':183,'filename':'souvlaki.jpeg','metadata':{'width':275,'height':183,'blurHash':'eBBn]Mc4=e$k$%nXkQ-ARnEM0_rf0|nnW;I,ryt2oOj[^7S]$~xbxG','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.ishouldbe-souvlaki.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.840Z,2024-10-28T09:46:31.840Z
555,La Panella Bakery,"465 High St, Preston VIC 3072, Australia",,"{'url':'c25aa7d33a5e5a79107a55e76fc41157225304ca0c65d9b4c3a717bb6073654a.jpeg','size':10550,'width':275,'height':183,'filename':'panella.jpeg','metadata':{'width':275,'height':183,'blurHash':'eBB3sWIq$eS6xZ0Lt6Iqslt7?GM|xZW?RP8_t7xvfha$t7IUWUt8V@','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/lapanellabakery,"Cafes & Restaurants, All",,2024-10-28T09:46:31.836Z,2024-10-28T09:46:31.836Z
554,Tammy’s Borek,"29 Mary St, Preston VIC 3072, Australia","Turkish bakery serving borek, gözleme and pide. Both traditional and vegan options available.","{'url':'b0886bb7aa8dbd2745987c07137a4b0c7bcb6f7ba19a1e2a8db450e432876c59.jpeg','size':11692,'width':253,'height':199,'filename':'tammy.jpeg','metadata':{'width':253,'height':199,'blurHash':'eTKT#r^+IVozt7_NozIUt7xaNGSNM{t6t7s8oMRjWXozxZxat7oeRj','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/tammysborek,"Cafes & Restaurants, All",,2024-10-28T09:46:31.831Z,2024-10-28T09:46:31.831Z
553,Serotonin Eatery,"52 Madden Grove, Burnley VIC 3121, Australia","At Serotonin Eatery, we provide a sanctuary for you to escape from your fast-paced life. We're here so you can forget all your troubles.","{'url':'f7a5951342780d89d4bd6cd876de0cd07c67d3094a30e9e95f741bd3552dbd86.jpeg','size':9404,'width':262,'height':192,'filename':'serotonin.jpeg','metadata':{'width':262,'height':192,'blurHash':'ebLD_m8wwJrsni-paKaes;t7NKbbNaR*R*xat7V@adWBxbRQxan+xu','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.serotonindealer.com/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.827Z,2024-10-28T09:46:31.827Z
552,Shakahari,"201-203 Faraday St, Carlton VIC 3053, Australia",Exceptionally crafted vegetarian food since 1972. Dine in at our Carlton or South Melbourne location.,"{'url':'13b621205ae531129baaeefcbec389364a63f69cba34119febff067816af2371.jpeg','size':12251,'width':273,'height':185,'filename':'shakahari.jpeg','metadata':{'width':273,'height':185,'blurHash':'eaKANK0KMK.7wI.8ELELWYt7tSMxOYo3R*s=V?s:a|jFtRjEW=Rjj]','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.shakaharivegetarian.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.822Z,2024-10-28T09:46:31.822Z
551,Green Man's Arms,"418 Lygon St, Carlton VIC 3053, Australia","A cosy neighbourhood pub with local craft beers, cider, wine and best vegi dishes designed for those looking for something a little special. It has a great fining room with table service or grab a spot in front of the fire. Situated in an old Carlton pub with a colourful history.","{'url':'62dbe5ef7fa3b5da71c48f7a62ce06ef3bb6054eb3b808dbff3c4b1a7b8043e3.jpeg','size':6438,'width':275,'height':183,'filename':'greenMansArms.jpeg','metadata':{'width':275,'height':183,'blurHash':'eEA+y.oL58IpNF=|s:WBNGR*0#so-QoxWsR-R+NZ%1n+xBS3I@w|xF','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.greenmansarms.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.818Z,2024-10-28T09:46:31.818Z
550,Gopi Ka Chatka Hawthorn,"460 Burwood Rd, Hawthorn VIC 3122, Australia","At Gopi Ka Chatka in Melbourne, are serving authentic pure Vegetarian Indian Food in its finest Indian classic aura.","{'url':'10f194be935b4d62769960ce0ff1513f5b1a55bc63091cb7cc9a045082c59231.jpeg','size':15708,'width':251,'height':201,'filename':'gopi.jpeg','metadata':{'width':251,'height':201,'blurHash':'eBI#Y+l+%3yB=Y_3CRMotPX3-;KjSaNHw|?uv~NxnTo#OtRoKRV@GF','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://gopikachatka.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.813Z,2024-10-28T09:46:31.813Z
549,Raju Omlet Centre,"1924 Princes Hwy, Clayton VIC 3168, Australia",Introducing Baroda's famous Raju Omlet Centre in Melbourne . The best of Indian street-food based all around farm- fresh EGG dishes.,"{'url':'5bed12dc96a131a0551d1c79064b96c3bf5ce0328c95794b46941718a96b8ac9.jpeg','size':9648,'width':305,'height':165,'filename':'raju.jpeg','metadata':{'width':305,'height':165,'blurHash':'eNG8.fR+.TxWD*^%MyE3%KRj=^WY9bxun#?FayM~t6oI%1oIIpWXxZ','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/Rajuomlethawthorn/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.808Z,2024-10-28T09:46:31.808Z
548,Raju Omlet Centre,"424 Burwood Rd, Hawthorn VIC 3122, Australia",Introducing Baroda's famous Raju Omlet Centre in Melbourne . The best of Indian street-food based all around farm- fresh EGG dishes.,"{'url':'5bed12dc96a131a0551d1c79064b96c3bf5ce0328c95794b46941718a96b8ac9.jpeg','size':9648,'width':305,'height':165,'filename':'raju.jpeg','metadata':{'width':305,'height':165,'blurHash':'eNG8.fR+.TxWD*^%MyE3%KRj=^WY9bxun#?FayM~t6oI%1oIIpWXxZ','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.facebook.com/Rajuomlethawthorn/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.804Z,2024-10-28T09:46:31.804Z
547,Jaimal's,"396 Burwood Rd, Hawthorn VIC 3122, Australia",We are family owned restaurant with home-cooked healthy vegetarian and vegan friendly gourmet menu. We have a Cozy sitting area with function room upstairs. We also have a great selection of drinks & desserts including Indian Chai as well as Vegan Indian Chai.,"{'url':'8102ba72b550333cb3f6f104b3ddeba2219d67172b5f4f3ddf099ea54f30b6d1.jpeg','size':10426,'width':324,'height':156,'filename':'jaimals.jpeg','metadata':{'width':324,'height':156,'blurHash':'eUG@_O?GRkxZXR~C%Mxa%1SNJCtQxt%1of-pxZR+bbkVxat7xakCM|','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://jaimals.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.799Z,2024-10-28T09:46:31.799Z
546,Cookatoo Kitchen,"60 Bridge Rd, Richmond VIC 3121, Australia","Super simple, basic and casual Vegan Takeaway 🌱🌿 Home-cooking Thai-Asian Vegan food, nothing special, nothing fancy, just an ordinary and simple vegan food made with Love, Peace & Plant. Recommended for takeaway. Dining-in is available up to a group of 4 people maximum, there are a couple of tables inside the shop.","{'url':'d04d9112c049cb731d1f1586b395185f06a02948e22d684280e7b476b22b0e60.jpeg','size':12898,'width':259,'height':194,'filename':'cookatooKitchen.jpeg','metadata':{'width':259,'height':194,'blurHash':'eML3DApb+?$$S%}:V@W=xtt7#+ozaO-5xF?EtRI;S1jEwGslkqf+f4','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.instagram.com/cookatoo_kitchen,"Cafes & Restaurants, All",,2024-10-28T09:46:31.795Z,2024-10-28T09:46:31.795Z
545,Tofulicious,"78 Bridge Rd, Richmond VIC 3121, Australia","Since 1982, Tofulicious has been one of Melbourne's oldest and most iconic vegan destinations. We have been serving a delightful array of vegan cuisine for more than 40 years, all with a unique twist. Every two weeks, we introduce a new menu, each menu explores a different world cuisine, from the rich flavours of Indian dishes to the classic tastes of Italian, the spicy essences of Thai, and the traditional favourites of Japanese cuisine, we have it all. Pair this with our famous soy chai and ice creams and you are bound to have a delicious time at Tofulicious!","{'url':'d7c53be1f0b67afa23210ac857b25587662e27d59d289575506bbf5ae265a2b1.png','size':2722,'width':225,'height':225,'filename':'tofulicious.png','metadata':{'width':225,'height':225,'blurHash':'e53]10f+4VaK?ao2bGWCn%of4Vae_Loz9GNan%xaX8RQ?aoe9GRk?a','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://tofulicious.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.790Z,2024-10-28T09:46:31.790Z
544,Pickles Milk Bar,"1008 Lygon St, Carlton North VIC 3054, Australia","Milk bar classics made with love, not animals.","{'url':'23bb9d82fbc70d5227ad3fa29f72e20fbcc29ff4a5369416a807be902ec63a97.jpeg','size':15570,'width':275,'height':183,'filename':'pickles.jpeg','metadata':{'width':275,'height':183,'blurHash':'e8KTVpEgOvX-Q,~qW,E4IoVr$l-pxV%g-3xIESR+WTD%xbESE1J5Mw','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://picklesmilkbar.square.site/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.786Z,2024-10-28T09:46:31.786Z
543,Trippy Taco,"234 Gertrude St, Fitzroy VIC 3065, Australia","Cheerful vegetarian taqueria offering many vegan and gluten-free options, plus jugs of sangria.","{'url':'bdaab795562fecdda268671f81543aa77d579b7135ea090050ed017069917651.jpeg','size':11537,'width':259,'height':194,'filename':'trippyTaco.jpeg','metadata':{'width':259,'height':194,'blurHash':'ejJj}6X9JVNHR-~pf+S5WBWX.9oJR-off6x]RjWCs.WBOaRknhe-ad','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.trippytaco.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.781Z,2024-10-28T09:46:31.781Z
542,Radhey Chai Bar,"336 Brunswick St, Fitzroy VIC 3065, Australia",Chai Bar Melbourne — Delicious Vegan & Vegetarian Food In The Heart Of Melbourne.,"{'url':'9d76d8500d261c8768f4cc2c8bc49608920a5c044f8748c57e39052cbe7a505b.jpeg','size':16360,'width':275,'height':183,'filename':'radhey.jpeg','metadata':{'width':275,'height':183,'blurHash':'eGID?WJ;%N-otK=}tn-mV[IV~AS7$*D%W=~AIpV@%KR$s=Ioaf=xMz','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.harekrishnamelbourne.com.au/radhey-chai-bar/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.776Z,2024-10-28T09:46:31.776Z
541,Lord of The Fries,"184 King St, Melbourne VIC 3000, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.772Z,2025-02-14T10:42:41.824Z
540,Lord of The Fries,"172 Swan St, Cremorne VIC 3121, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.767Z,2025-02-14T10:45:43.575Z
539,Lord of The Fries,"383 Brunswick St, Fitzroy VIC 3065, Australia",Lord of the Fries is an ethical fast food restaurant serving up the best hot chips and award winning veggie burgers and hot dogs in Australia.,"{'url':'7b5989156fc40fd7f3a250e29b9c0655e114d7a3e5446358c4c3719144e92dda.jpeg','size':10249,'width':295,'height':171,'filename':'lordOfTheFries.jpeg','metadata':{'width':295,'height':171,'blurHash':'enP5_x-:w~xcn+.5aIo#NybGyskCt7b^kC%OjJV@xCWBtTbuR*aeS2','blurHashWidth':32}}",Cafes & Restaurants,Cafes & Restaurants,,https://www.lordofthefries.com.au/,"Cafes & Restaurants, All",,2024-10-28T09:46:31.763Z,2025-02-14T10:45:57.056Z
